"ID","AUTHOR","FILENAME","DATEEXECUTED","ORDEREXECUTED","EXECTYPE","MD5SUM","DESCRIPTION","COMMENTS","TAG","LIQUIBASE","CONTEXTS","LABELS","DEPLOYMENT_ID"
"con-change-32-03","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_005.yaml","2026-03-11T12:16:16.99","148","EXECUTED","9:57b62e42e013b561584baa45eb2603d0","modifyDataType columnName=codi, tableName=com_integracio","","","4.29.2","()","","3227776594"
"conf-change-2473-1","Limit","db/changelog/changes/conf/0.1.0/0.1.0_con_007.yaml","2026-03-11T12:16:16.992","149","EXECUTED","9:2a36056f8905a79b624e03329834e649","modifyDataType columnName=nom, tableName=com_integracio; modifyDataType columnName=codi, tableName=com_app_subsistema; modifyDataType columnName=nom, tableName=com_app_subsistema; modifyDataType columnName=nom, tableName=com_app_context","","","4.29.2","()","","3227776594"
"con-change-params-01","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_008.yaml","2026-03-11T12:16:16.996","150","EXECUTED","9:de2227306aef070692d66a0cf5df391c","insert tableName=COM_PARAMETRE; insert tableName=COM_PARAMETRE; insert tableName=COM_PARAMETRE; insert tableName=COM_PARAMETRE; insert tableName=COM_PARAMETRE","","","4.29.2","()","","3227776594"
"con-change-params-03","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_009.yaml","2026-03-11T12:16:16.999","151","EXECUTED","9:d3efe4995c56070b9d4cbd524f658c4f","insert tableName=COM_PARAMETRE; insert tableName=COM_PARAMETRE; insert tableName=COM_PARAMETRE","","","4.29.2","()","","3227776594"
"con-change-params-02","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_010.yaml","2026-03-11T12:16:17.007","152","EXECUTED","9:60cd0e9483c1be3cf5a7e6220155568a","insert tableName=COM_PARAMETRE; insert tableName=COM_PARAMETRE; insert tableName=COM_PARAMETRE","","","4.29.2","()","","3227776594"
"con-change-0.1.0.001","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_011.yaml","2026-03-11T12:16:17.011","153","EXECUTED","9:fedcbd3db718b3391447603a7a40acf1","insert tableName=COM_PARAMETRE","","","4.29.2","()","","3227776594"
"con-change-0.1.0.002-1","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_012.yaml","2026-03-11T12:16:17.014","154","EXECUTED","9:f1fc5270ed4469c33b67d58d89158c8c","addColumn tableName=com_entorn_app","","","4.29.2","()","","3227776594"
"con-change-0.1.0.002-2","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_012.yaml","2026-03-11T12:16:17.017","155","EXECUTED","9:cfc6711e125c10089a92091c84c3e1dd","insert tableName=COM_PARAMETRE; insert tableName=COM_PARAMETRE","","","4.29.2","()","","3227776594"
"con-change-0.1.0.013-1","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_013.yaml","2026-03-11T12:16:17.02","156","EXECUTED","9:c79635e0e3d095b8e38ac67e3bf801e4","addColumn tableName=com_entorn_app","","","4.29.2","()","","3227776594"
"con-change-0.1.0.014-1","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_014.yaml","2026-03-11T12:16:17.022","157","EXECUTED","9:729410314bc75015b527397ad97311ef","insert tableName=COM_PARAMETRE","","","4.29.2","()","","3227776594"
